variety,N,s,annual_return,annual_volatility,max_drawdown,win_rate,sharpe,avg_trade_return,signal_days,merged_signals,avg_holding_days,total_return
JM,20,0.0,1.1727946789082,0.37374448150591916,-0.10244206191669947,0.5076923076923077,3.137958516959737,0.028464547716943657,66,10,6.5,0.3032097320306584
JM,60,0.0,0.7240891446990123,0.2517620532361477,-0.039811643835616306,0.56,2.8760853170347773,0.04810177075787814,26,4,6.25,0.20428893817058813
JM,20,0.03,0.7216627292194049,0.287248557140642,-0.05733630398632461,0.45714285714285713,2.5123284739984473,0.019367681201665998,36,10,3.5,0.20371026215943688
JM,20,0.01,0.6923827179696107,0.3467514518299256,-0.08670444610233818,0.49056603773584906,1.9967694852196611,0.026859798095798717,54,7,7.571428571428571,0.1966845244127613
JM,60,0.01,0.5996065752158415,0.25035076456159183,-0.03981164383561653,0.5217391304347826,2.395065883924333,0.03283530683077109,23,5,4.6,0.17387957398835252
JM,10,0.01,0.42772646611254794,0.38565235076330834,-0.1540448694711508,0.5,1.1090985579783548,0.010109528017079171,69,13,5.230769230769231,0.12921250284723285
JM,10,0.0,0.4160315910198249,0.3920691773064481,-0.15404486947115104,0.52,1.061117820783569,0.013437543268203744,76,10,7.5,0.1260473142038232
JM,20,0.05,0.3438097901015644,0.21722321258827387,-0.031019775106630343,0.4117647058823529,1.5827488508478305,0.013163645104406221,18,8,2.125,0.10610873220619177
JM,10,0.03,0.341857007343644,0.32979661738403004,-0.16205943758004993,0.5,1.0365691742240348,0.008935373415440852,36,13,2.769230769230769,0.10555992495213151
JM,10,0.05,0.1335808118025994,0.1864807403252131,-0.10494855660967428,0.5714285714285714,0.7163249758105911,0.008958445514015275,14,6,2.3333333333333335,0.04371756225526169
JM,60,0.05,0.06929726119190294,0.10559128396454136,-0.03554603854389726,0.5,0.6562782323508224,0.008163844317724767,6,3,2.0,0.023129071307211646
JM,60,0.03,0.0020322468732554277,0.15708991610329165,-0.0667721755151709,0.4666666666666667,0.012936838491397248,0.00023897821739031025,15,6,2.5,0.0006930808639236119
JM,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
JM,120,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
JM,120,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
JM,120,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
