variety,N,s,annual_return,annual_volatility,max_drawdown,win_rate,sharpe,avg_trade_return,signal_days,merged_signals,avg_holding_days,total_return
CJ,10,0.03,0.3390617314982085,0.08845816599541441,-0.021688448432195084,0.76,3.8330178755433972,0.011795412728672731,26,9,2.7777777777777777,0.10990530733304205
CJ,20,0.01,0.27099190216623814,0.13030828601726055,-0.03266574043717041,0.6181818181818182,2.0796214150982135,0.0072595715982884486,57,12,4.666666666666667,0.08941625562199884
CJ,20,0.0,0.20752895225329104,0.1444624336360329,-0.03315314604580755,0.5882352941176471,1.4365599902335275,0.009814948022950338,70,7,9.857142857142858,0.0696683008097525
CJ,10,0.01,0.17352781897485503,0.13394298493095957,-0.03679749962478995,0.625,1.2955349551475153,0.0030753061165345744,57,19,2.9473684210526314,0.058812518937966685
CJ,20,0.03,0.15566248585221798,0.10526611684361212,-0.03266574043717041,0.5833333333333334,1.478752047854837,0.007644136188966992,36,7,5.142857142857143,0.05302734358286032
CJ,10,0.05,0.14281339064139398,0.05200276438964845,-0.006073992269464368,0.8571428571428571,2.746265363343301,0.008084114265681785,7,6,1.1666666666666667,0.04883089472976221
CJ,20,0.05,0.0696200769638946,0.0983645155606315,-0.034815160125239886,0.5833333333333334,0.7077763415708693,0.004107797643467803,24,6,4.0,0.02432818702954198
CJ,10,0.0,0.035965701619278256,0.16343849954660447,-0.04386222236982518,0.5641025641025641,0.22005648435987166,0.0006632898507662768,80,22,3.590909090909091,0.012699258178379136
CJ,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
CJ,120,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
CJ,120,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
CJ,120,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
CJ,60,0.0,-0.07921792040668174,0.0946892691216938,-0.09121713708087709,0.4642857142857143,-0.8366092709499275,-0.00484190149350977,30,6,4.833333333333333,-0.029045501939026552
CJ,60,0.01,-0.09370842573627203,0.09438036282197922,-0.09121713708087709,0.4230769230769231,-0.9928805414006026,-0.00694829589101309,27,5,5.4,-0.0345305172133733
CJ,60,0.03,-0.12967915070123914,0.07744492166912151,-0.08133918361235837,0.4,-1.6744693894234286,-0.012259962580518868,21,4,5.25,-0.048394542379554095
CJ,60,0.05,-0.14936137428997276,0.07507082075007708,-0.07671246433564405,0.35294117647058826,-1.9896062517715234,-0.014306778358003314,18,4,4.5,-0.05613699523741045
