variety,N,s,annual_return,annual_volatility,max_drawdown,win_rate,sharpe,avg_trade_return,signal_days,merged_signals,avg_holding_days,total_return
FU,10,0.01,1.7051975307075553,0.5304422166951589,-0.13904666650365238,0.5370370370370371,3.214671602368933,0.03055927692442149,57,14,4.0,0.38240780387121
FU,60,0.0,1.6623899782756384,0.4877336303043818,-0.09288537549407117,0.47619047619047616,3.408397278732213,0.19735507270436864,22,2,10.5,0.37525125930118164
FU,20,0.0,1.3922311931826048,0.5427796856832966,-0.15597900161303757,0.5423728813559322,2.565002393982279,0.039292210460150315,62,10,6.1,0.3281934743359136
FU,20,0.01,1.250643953984143,0.5309434983131099,-0.15841215156470023,0.5192307692307693,2.3555123246779237,0.04648267429060589,55,8,6.75,0.30208553120496306
FU,10,0.0,1.1177205698600399,0.5499698868308349,-0.1976270274939188,0.4492753623188406,2.032330490494363,0.020437043056769633,72,16,4.4375,0.276546460693208
FU,20,0.03,1.0712156247464049,0.4570373603979097,-0.09288537549407117,0.53125,2.343825073323927,0.05201653400303026,35,5,6.8,0.2673562566101755
FU,10,0.03,0.7785573502778396,0.41770049094531886,-0.15709800521786876,0.5,1.8639129403842631,0.023838611669622645,26,9,2.7777777777777777,0.2060666046688311
FU,10,0.05,0.3517655185163284,0.18515084163340675,-0.050571679859278906,0.625,1.8998861437141823,0.020455465601162005,9,5,1.8,0.10304921097455955
FU,60,0.01,0.25169850739878497,0.3920758091095136,-0.14890800681860927,0.375,0.6419638793080478,0.01444868329757106,17,6,2.6666666666666665,0.07578653467634444
FU,60,0.03,0.14622147548295805,0.34904264951452124,-0.13033805838237655,0.4444444444444444,0.41892151485308615,0.01382058305660619,9,4,2.25,0.04540794198361553
FU,20,0.05,0.12517086324619586,0.4020896937262269,-0.18680271100673784,0.4,0.3113008495348843,0.0087800774366357,20,7,2.857142857142857,0.039121498184834014
FU,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FU,120,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FU,120,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FU,120,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FU,60,0.05,-0.26819030242416775,0.1839435801938448,-0.12519684628781802,0.25,-1.4580030580112742,-0.023953856029619136,4,4,1.0,-0.09660934900329488
