variety,N,s,annual_return,annual_volatility,max_drawdown,win_rate,sharpe,avg_trade_return,signal_days,merged_signals,avg_holding_days,total_return
IM,60,0.0,0.5564955189476251,0.16907026474360196,-0.05568273210917629,0.5384615384615384,3.291504391925809,0.08067790873710468,27,2,13.0,0.16502908122545024
CU,20,0.0,0.5195540479351308,0.27668005051140676,-0.10235261967936793,0.6176470588235294,1.8778153573949525,0.006766887153626509,69,23,2.9565217391304346,0.15925113506865185
CF,10,0.0,0.5106238589213865,0.12031941059273457,-0.028987598667136405,0.5789473684210527,4.243902595648356,0.010877952194636617,80,14,5.642857142857143,0.15873575201175827
SS,20,0.0,0.4475815248995316,0.09005270796061227,-0.017257608030355587,0.7692307692307693,4.9702172764787615,0.025309409621448786,14,2,6.5,0.051172667391912174
OP,20,0.0,0.4311344578093137,0.0770796195895068,-0.007801072647489082,0.8571428571428571,5.593365147692114,0.020118317854685985,8,2,3.5,0.04063355735049656
M,60,0.05,0.39346807901241565,0.10946880794370899,-0.02909561218624257,0.65,3.5943396699336003,0.06067911943302445,20,2,10.0,0.1198915524319395
BU,10,0.0,0.3741966327371187,0.4407769851598827,-0.19846742334138612,0.5,0.8489477566560937,0.015924354512591294,48,6,7.833333333333333,0.07590309028750508
CJ,10,0.03,0.3390617314982085,0.08845816599541441,-0.021688448432195084,0.76,3.8330178755433972,0.011795412728672731,26,9,2.7777777777777777,0.10990530733304205
NI,10,0.05,0.3320426007124928,0.2083115218314598,-0.056349420328929756,0.5652173913043478,1.5939713645851097,0.015754495928581934,23,5,4.6,0.08043868613147631
JD,20,0.01,0.3304406101872459,0.2193975865425708,-0.06591276252019385,0.4909090909090909,1.5061269150430188,0.011591768385877868,57,9,6.222222222222222,0.10359053668662321
LU,10,0.01,0.3267982778943874,0.6193545273751543,-0.1965874362407376,0.48,0.5276433180836987,0.009113008523588807,25,5,5.0,0.04590644971146296
OI,60,0.0,0.306984051837238,0.10225211685898923,-0.02522602056498502,0.5416666666666666,3.002226861088698,0.047334429258027444,26,2,12.5,0.09566942529579103
LH,20,0.0,0.29730581397129097,0.16718111034430544,-0.0703580349708578,0.546875,1.7783457315183329,0.011938626853467,66,8,8.125,0.09289376866978571
SA,20,0.01,0.2614135391573269,0.21329639531212538,-0.05873140172278801,0.5,1.2255881716837724,0.005072910509041927,37,16,2.25,0.07849641656956607
NR,10,0.0,0.25032551065549224,0.23127171784208034,-0.09331358011847157,0.4166666666666667,1.0823870423551851,0.0032562035019997214,25,10,2.4,0.03151471911262904
SP,10,0.03,0.24958589153838218,0.11922337686944996,-0.029628793355468752,0.5142857142857142,2.093430819458164,0.009222091737677338,36,8,4.5,0.07519537116149722
A,60,0.0,0.2150248286583527,0.12282711592587141,-0.07537509788313312,0.5806451612903226,1.7506299568909884,0.015439004731627116,32,5,6.2,0.07369342555219882
RU,10,0.01,0.1999379087789337,0.15907482026276193,-0.051028139748110046,0.4897959183673469,1.2568796774289832,0.004785451592363048,51,13,3.8461538461538463,0.06110415160851823
Y,60,0.05,0.19755918022053032,0.09051982631863423,-0.02629151291512921,0.75,2.182496235963957,0.02841367365378461,13,2,6.5,0.05663277714616344
AP,60,0.05,0.1851671078552688,0.1335237156760743,-0.05381960638000172,0.6428571428571429,1.3867731804624153,0.03496387772624765,14,2,7.0,0.06326772114810675
CS,20,0.0,0.18179430503515825,0.09217011069005641,-0.037300318050961234,0.5714285714285714,1.9723780700067095,0.005382964760944853,44,8,5.375,0.043333946014412206
PB,20,0.05,0.17905824700709427,0.05255088789961531,-0.007614986293024706,0.6666666666666666,3.407330573541176,0.012235975508552599,14,2,6.5,0.024479312379141582
