variety,N,s,annual_return,annual_volatility,max_drawdown,win_rate,sharpe,avg_trade_return,signal_days,merged_signals,avg_holding_days,total_return
NI,10,0.05,0.3320426007124928,0.2083115218314598,-0.056349420328929756,0.5652173913043478,1.5939713645851097,0.015754495928581934,23,5,4.6,0.08043868613147631
NI,20,0.03,0.3243030349143554,0.29847154516052693,-0.12611215961175526,0.59375,1.0865459041997974,0.02569916553953659,33,3,10.666666666666666,0.07874110581223137
NI,10,0.03,0.12048830403272737,0.29460479806246925,-0.13385088876478046,0.5625,0.4089828299645633,0.006114400968807461,32,6,5.333333333333333,0.031174431731297192
NI,20,0.05,0.07787717801808913,0.26676292849148137,-0.14234903953759626,0.5769230769230769,0.29193403468194423,0.007363336042597535,26,3,8.666666666666666,0.020442492723631966
NI,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
NI,120,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
NI,120,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
NI,120,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
NI,10,0.01,-0.019303807991248423,0.3834158634141558,-0.1844976739228692,0.5294117647058824,-0.050346920493472,0.0010028809041660257,52,10,5.1,-0.005246087977884284
NI,20,0.0,-0.04075715470393837,0.381028818551464,-0.12611215961175504,0.48936170212765956,-0.10696606849550797,-0.0015551637807301733,48,5,9.4,-0.011165564540733142
NI,60,0.0,-0.09023360309155581,0.059503242228860415,-0.039290148250931134,0.2857142857142857,-1.5164485112340733,-0.02519535529102468,8,1,7.0,-0.02519535529102468
NI,60,0.01,-0.09023360309155581,0.059503242228860415,-0.039290148250931134,0.2857142857142857,-1.5164485112340733,-0.02519535529102468,8,1,7.0,-0.02519535529102468
NI,60,0.03,-0.09023360309155581,0.059503242228860415,-0.039290148250931134,0.2857142857142857,-1.5164485112340733,-0.02519535529102468,8,1,7.0,-0.02519535529102468
NI,60,0.05,-0.09023360309155581,0.059503242228860415,-0.039290148250931134,0.2857142857142857,-1.5164485112340733,-0.02519535529102468,8,1,7.0,-0.02519535529102468
NI,10,0.0,-0.16445253720520314,0.4170741943214053,-0.21932580740700403,0.543859649122807,-0.39430043729455216,-0.002712568711745593,58,11,5.181818181818182,-0.04732539359932697
NI,20,0.01,-0.32684139244654176,0.3398176403218718,-0.15530959077627116,0.47619047619047616,-0.96181408398034,-0.01659776193016438,43,6,7.0,-0.1012912256099675
