variety,N,s,annual_return,annual_volatility,max_drawdown,win_rate,sharpe,avg_trade_return,signal_days,merged_signals,avg_holding_days,total_return
PF,60,0.0,0.1289956474093772,0.21658341978746276,-0.1649743137628621,0.6818181818181818,0.5955933632221846,0.006869640168047517,23,8,2.75,0.04077054549214787
PF,60,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
PF,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
PF,120,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
PF,120,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
PF,120,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
PF,10,0.05,-0.15384607425154562,0.10062519326656129,-0.05873827926079134,0.4,-1.5289021492261832,-0.018158743880666295,5,3,1.6666666666666667,-0.05353543869914712
PF,20,0.03,-0.190974140947062,0.196045156335333,-0.16497431376286198,0.5555555555555556,-0.9741334318936342,-0.011040624465723847,18,5,3.6,-0.06742014546238184
PF,60,0.01,-0.22833468744376095,0.1845733445938155,-0.1649743137628621,0.5625,-1.2370945975230043,-0.014524745930406558,17,5,3.2,-0.08183013124104854
PF,20,0.05,-0.2378922233963484,0.12852441685711008,-0.10840099672745551,0.5714285714285714,-1.8509496422055776,-0.029163916695124487,7,3,2.3333333333333335,-0.08559136199592277
PF,60,0.03,-0.2647380420581338,0.1310360364145,-0.11859872027143081,0.4444444444444444,-2.0203453134121108,-0.0470478529601871,9,2,4.5,-0.09632828200828036
PF,10,0.0,-0.2793530089874371,0.2574016333546774,-0.16989546161249613,0.4861111111111111,-1.0852806384585467,-0.005498133267183403,73,17,4.235294117647059,-0.1022843724869772
PF,10,0.03,-0.3058345665852168,0.13559191275850227,-0.12973311613609928,0.42857142857142855,-2.255551679766679,-0.01612302418261505,14,7,2.0,-0.1132862498249132
PF,10,0.01,-0.3386575698610361,0.22964215266358162,-0.1744505288785272,0.5227272727272727,-1.4747186696040016,-0.008254590092766124,45,15,2.933333333333333,-0.12732060341791063
PF,20,0.01,-0.4080416194729446,0.23418481666076538,-0.21572717787098006,0.4878048780487805,-1.7423914380581902,-0.022047686188022966,42,7,5.857142857142857,-0.15860357145422244
PF,20,0.0,-0.5250730115067608,0.2500318533792445,-0.268344024378519,0.4838709677419355,-2.1000244745230043,-0.017477850048973013,63,13,4.769230769230769,-0.2174858911067573
