variety,N,s,annual_return,annual_volatility,max_drawdown,win_rate,sharpe,avg_trade_return,signal_days,merged_signals,avg_holding_days,total_return
HC,20,0.03,0.14061365357879319,0.06531119032564911,-0.021464556652196043,0.5714285714285714,2.1529794952086667,0.007749545363199846,30,6,4.833333333333333,0.047015594021986074
HC,20,0.01,0.09849047479519646,0.07749159647517352,-0.0300120048019209,0.5357142857142857,1.2709826519931162,0.005522502336491523,58,6,9.5,0.03334733886134722
HC,60,0.01,0.05217811849641385,0.042838606986532794,-0.018371263142318295,0.52,1.2180162280444162,0.008945580599211356,27,2,13.0,0.017920151035173415
HC,20,0.0,0.04940948162520953,0.08114673723191218,-0.0300120048019209,0.48484848484848486,0.6088905519885586,0.004252400155313557,68,4,16.75,0.016984002394220266
HC,60,0.03,0.039392262838308545,0.04215943524948583,-0.018371263142318295,0.5,0.934364101539737,0.0067698847421130415,23,2,11.5,0.013583426997577863
HC,10,0.05,0.034810169992660844,0.017162729613595485,-0.00030807147258160583,0.6666666666666666,2.0282420556859386,0.005998723609659029,3,2,1.5,0.012020818808550215
HC,20,0.05,0.03379791894801598,0.03328799281944246,-0.013406459475929333,0.6666666666666666,1.0153186204809468,0.003903782099277627,6,3,2.0,0.011675008915830176
HC,60,0.0,0.02230060937245515,0.046194626971166754,-0.018371263142318295,0.5,0.48275331644899944,0.003932013802205037,28,2,13.5,0.007731687285048805
HC,10,0.03,0.021782152807050537,0.033305207689451936,-0.01298812958028217,0.4375,0.6540164232018629,0.0012864973250633627,17,6,2.8333333333333335,0.007553189641102298
HC,60,0.05,0.00820813985140778,0.027118554446026823,-0.00764180044544438,0.5,0.3026761573056622,0.0009578784765968592,13,3,4.333333333333333,0.002858713241875588
HC,10,0.0,0.004326845154573267,0.08366341249855827,-0.025967505359829612,0.5263157894736842,0.051717292247048005,0.00022423483308266212,78,8,9.625,0.0015088395044595693
HC,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
HC,120,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
HC,120,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
HC,120,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
HC,10,0.01,-0.04705273891790218,0.07490234389154798,-0.028657849099129606,0.5,-0.628187803922804,-0.002365976493747971,56,7,7.857142857142857,-0.016689412848623242
