variety,N,s,annual_return,annual_volatility,max_drawdown,win_rate,sharpe,avg_trade_return,signal_days,merged_signals,avg_holding_days,total_return
FG,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FG,120,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FG,120,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FG,120,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FG,60,0.0,-0.05585113281182652,0.16796449469464397,-0.08791817021153547,0.5185185185185185,-0.3325174937320101,-0.01986933757346121,28,1,27.0,-0.01986933757346121
FG,60,0.01,-0.05585113281182652,0.16796449469464397,-0.08791817021153547,0.5185185185185185,-0.3325174937320101,-0.01986933757346121,28,1,27.0,-0.01986933757346121
FG,60,0.05,-0.12987138914953944,0.15016867559563332,-0.08791817021153547,0.4782608695652174,-0.8648367486389146,-0.02237016651276086,23,2,11.5,-0.04741846944256589
FG,60,0.03,-0.17038293185076026,0.15763057349899004,-0.08791817021153547,0.48,-1.0809002851965892,-0.030906533513974932,25,2,12.5,-0.06314674454688718
FG,10,0.05,-0.17080407455270352,0.17868176962063034,-0.1248195725812945,0.625,-0.9559121499375542,-0.02130373371257425,9,3,3.0,-0.06331284738551057
FG,10,0.03,-0.1724641758201908,0.21202712284250733,-0.15736806121196412,0.5238095238095238,-0.8134061977924226,-0.006322902849046031,23,10,2.3,-0.06396814300372033
FG,20,0.01,-0.201982291543646,0.27129468312833155,-0.21426711733383486,0.5319148936170213,-0.7445125323303943,-0.004553370895855146,51,15,3.4,-0.07576554902063204
FG,10,0.01,-0.3015961599420742,0.2693388926706765,-0.23986937082195903,0.4807692307692308,-1.119764609379452,-0.005993119142156217,54,20,2.7,-0.11781221238854334
FG,20,0.03,-0.33791178941483346,0.22784311397937598,-0.2155389263719415,0.5185185185185185,-1.4830897608141922,-0.019141643003468625,30,7,4.285714285714286,-0.13411008904237853
FG,20,0.0,-0.3398163474027954,0.3036649093184175,-0.21815743654261965,0.5079365079365079,-1.1190504301781876,-0.007600645097941666,68,18,3.7222222222222223,-0.13498071201930395
FG,20,0.05,-0.37791139167649623,0.2225044722492499,-0.22203267143026628,0.5,-1.6984440261189861,-0.051391815645942085,25,3,8.333333333333334,-0.15274937799611088
FG,10,0.0,-0.5380127688601166,0.3083315637420894,-0.3327261109494406,0.4246575342465753,-1.7449162918336476,-0.015214745066574916,78,17,4.529411764705882,-0.2363635377621266
